location,house_square_feet,stories,bed_rooms,bathrooms,kitchen,dining_room,parking,land_size_perch,build_year,pool,furnished,property_type,price
Homagama,5974,1,5,1,1.0,1,2,10.76,1995,no,no,Commercial,96546790
Homagama,5390,2,5,4,1.0,0,1,8.34,1995,no,yes,Residential,53886046
Homagama,3124,2,3,3,1.0,1,2,4.88,2006,no,yes,Residential,28615383
Homagama,1685,2,5,4,1.0,0,2,14.76,1991,no,no,Residential,50338094
Homagama,3079,1,5,3,1.0,1,2,22.54,2011,no,no,Residential,10269887
Homagama,2293,3,1,3,1.0,1,0,14.32,1998,no,no,Residential,44938894
Homagama,2915,3,5,1,1.0,0,1,19.26,1982,no,no,Residential,39454020
Homagama,5754,3,4,2,1.0,1,0,9.57,1992,yes,no,Residential,90837232
Homagama,1378,1,3,1,1.0,0,0,12.86,1985,no,no,Residential,21434261
Homagama,5189,3,2,3,1.0,0,2,10.14,1984,no,no,Residential,50561429
Homagama,2185,1,2,1,1.0,0,1,5.4,2000,no,no,Commercial,40358602
Homagama,2092,2,1,1,1.0,0,1,12.17,2021,no,no,Residential,5440265
Homagama,1260,2,2,3,1.0,0,1,19.81,1980,no,yes,Residential,93687214
Homagama,1948,3,2,3,1.0,0,1,11.69,1991,no,yes,Residential,20878433
Homagama,1899,1,3,1,1.0,0,0,17.3,1997,no,yes,Residential,95908554
Homagama,4540,2,3,1,1.0,1,0,19.69,2016,no,no,Residential,90453496
Homagama,2586,1,4,1,1.0,0,1,10.1,2011,yes,no,Residential,51564586
Homagama,2644,1,1,4,1.0,0,0,20.55,2002,no,no,Residential,37903573
Homagama,4116,2,2,1,1.0,1,1,10.46,1990,no,no,Residential,17000928
Homagama,1658,1,4,4,1.0,1,0,8.63,1986,no,no,Residential,18760199
Homagama,1576,2,1,2,1.0,0,2,7.89,1995,no,yes,Residential,53310192
Homagama,5177,2,2,4,1.0,0,2,7.4,1998,no,no,Residential,76494879
Homagama,1327,2,2,1,1.0,0,1,19.22,2002,no,no,Residential,65639207
Homagama,3127,1,3,2,1.0,1,1,22.53,2011,no,no,Residential,19140268
Homagama,3736,2,5,4,1.0,0,0,8.07,1995,no,yes,Residential,77358934
Homagama,5727,1,1,4,1.0,1,1,4.88,2007,no,yes,Residential,61305860
Homagama,942,2,2,3,1.0,0,1,9.9,1976,yes,no,Residential,30741790
Homagama,2047,2,1,2,1.0,0,0,17.47,2011,no,yes,Residential,53999941
Homagama,2979,3,4,3,1.0,1,1,11.11,1993,no,no,Residential,97103000
Homagama,4259,3,4,2,1.0,0,1,15.08,2002,no,yes,Residential,87742872
Homagama,1126,3,5,4,1.0,0,2,19.37,1989,no,no,Residential,17987388
Homagama,2496,1,2,3,1.0,0,2,11.99,1975,no,no,Residential,71462480
Homagama,5354,1,3,1,1.0,1,2,24.99,2017,yes,no,Residential,17535247
Homagama,2673,2,2,4,1.0,0,1,9.55,2002,no,yes,Residential,69770843
Homagama,5515,2,1,2,1.0,0,0,24.52,2009,no,no,Residential,45595208
Homagama,1005,2,4,2,1.0,1,2,7.47,2006,no,no,Residential,62463922
Homagama,2173,2,1,3,1.0,1,1,5.44,2002,no,no,Residential,68126139
Homagama,5200,1,5,3,1.0,0,2,19.52,1983,yes,yes,Residential,36392193
Homagama,4340,2,4,2,1.0,0,0,18.45,1998,no,no,Residential,20369619
Kaduwela,4874,2,3,4,1.0,1,0,20.85,1978,no,yes,Residential,97736035
Kaduwela,4827,3,4,3,1.0,0,0,10.56,2019,no,no,Residential,65626565
Kaduwela,2446,2,2,1,1.0,0,0,23.48,2015,no,no,Residential,58652716
Kaduwela,2078,2,2,2,1.0,1,0,5.63,1977,no,yes,Residential,51872511
Kaduwela,2995,2,4,1,1.0,0,0,3.67,2022,no,yes,Residential,34566451
Kaduwela,1371,1,5,2,1.0,0,1,9.61,1996,no,no,Commercial,87570276
Kaduwela,1178,3,2,1,1.0,1,2,20.54,2014,no,yes,Residential,21977516
Kaduwela,3501,2,2,4,1.0,0,0,17.81,2013,no,no,Residential,74430521
Kaduwela,793,2,3,2,1.0,0,2,12.6,2023,no,no,Residential,15803202
Kaduwela,2607,3,4,4,1.0,0,2,8.64,1999,no,no,Commercial,53192928
Kaduwela,1785,2,2,3,1.0,1,1,4.3,2022,no,yes,Commercial,13559546
Kaduwela,2994,1,5,2,1.0,0,0,10.43,1996,no,yes,Residential,91818042
Kaduwela,3598,2,1,4,1.0,1,0,13.12,2022,no,no,Commercial,10238926
Kaduwela,2392,1,4,1,1.0,1,1,18.11,2021,no,no,Residential,18431863
Kaduwela,1710,1,3,4,1.0,0,1,17.21,2008,no,no,Residential,75672444
Kaduwela,4605,2,2,2,1.0,1,1,23.84,1994,no,no,Commercial,22938499
Kaduwela,2861,3,5,4,1.0,0,1,5.21,2010,no,no,Commercial,61634694
Kaduwela,4336,1,4,1,1.0,0,1,10.4,2011,no,yes,Residential,31454382
Kaduwela,4393,3,5,1,1.0,0,2,13.59,2013,no,no,Commercial,69061123
Kaduwela,2536,2,5,1,1.0,1,1,17.76,2001,no,yes,Residential,49684221
Kaduwela,5475,1,3,3,1.0,0,0,13.9,2021,no,yes,Residential,65444182
Kaduwela,4957,2,4,2,1.0,0,0,23.08,2023,no,no,Commercial,25584973
Kaduwela,1329,3,2,1,1.0,0,1,16.39,2006,yes,no,Commercial,39357637
Kaduwela,4978,2,3,3,1.0,1,1,3.87,2016,no,no,Residential,15239264
Kaduwela,4051,2,2,1,1.0,1,1,5.5,2003,no,no,Residential,57930289
Kaduwela,5057,1,1,4,1.0,0,1,19.58,2015,no,no,Residential,58805308
Kaduwela,5136,2,5,2,1.0,0,1,18.75,2022,no,no,Residential,61196834
Kaduwela,2740,2,1,4,1.0,0,0,6.38,2006,no,yes,Residential,89888670
Kaduwela,2244,2,5,3,1.0,0,2,4.3,1998,no,yes,Commercial,58454850
Kaduwela,3400,1,3,4,1.0,1,1,15.73,1977,no,no,Residential,13356535
Kaduwela,5562,3,2,4,1.0,1,1,16.99,2001,no,no,Residential,68002403
Kaduwela,741,3,2,1,1.0,1,1,5.98,1983,no,no,Commercial,60956108
Kaduwela,2055,2,3,4,1.0,1,0,13.42,2014,no,no,Residential,76179961
Kaduwela,5396,1,4,1,1.0,1,0,9.73,1997,no,no,Residential,75567393
Kaduwela,5693,2,1,1,1.0,1,2,23.49,1981,yes,no,Residential,40696212
Kaduwela,2696,3,1,2,1.0,1,2,7.82,1991,no,no,Residential,68713697
Kaduwela,1925,1,2,3,1.0,0,2,19.13,2011,no,no,Residential,18270058
Kaduwela,5576,3,2,3,1.0,0,2,14.4,1981,no,no,Residential,85149375
Kaduwela,1813,3,2,3,1.0,0,0,3.25,2004,yes,yes,Residential,62081499
Kaduwela,1759,1,3,1,1.0,0,2,14.37,1987,no,no,Residential,38016503
Kaduwela,5250,1,4,3,1.0,0,1,5.19,1992,no,no,Residential,80928110
Kaduwela,5099,2,1,1,1.0,0,0,17.5,2005,no,yes,Residential,28112909
Kaduwela,5587,2,5,2,1.0,1,0,15.44,1996,no,no,Residential,60402193
Kaduwela,5297,3,3,3,1.0,0,0,3.23,1988,no,yes,Residential,8065106
Kaduwela,940,1,1,1,1.0,1,1,7.5,1992,yes,yes,Residential,43654546
Kaduwela,4428,1,4,3,1.0,0,0,20.08,2009,no,no,Residential,38500338
Kaduwela,2568,2,3,3,1.0,1,1,9.07,1991,no,yes,Residential,74577570
Kaduwela,1303,3,1,2,1.0,1,2,13.98,1993,no,no,Residential,78219219
Kaduwela,5013,3,3,4,1.0,0,0,9.86,2005,no,no,Residential,19405404
Kaduwela,3029,2,1,3,1.0,0,1,23.27,2013,no,no,Residential,13452479
Kaduwela,2400,1,1,2,1.0,0,0,14.8,2010,no,yes,Residential,81279504
Kaduwela,5512,2,4,3,1.0,0,2,18.32,1989,no,no,Commercial,73610853
Kaduwela,5248,2,5,3,1.0,0,0,4.84,2003,no,no,Residential,63732155
Kaduwela,1455,2,4,3,1.0,1,2,3.89,2014,no,no,Residential,37254732
Kaduwela,2412,2,1,3,1.0,0,0,8.7,1990,no,no,Residential,58680228
Kaduwela,3466,1,3,4,1.0,1,1,9.8,2007,no,no,Residential,29805555
Kaduwela,4242,2,4,4,1.0,1,2,18.13,1999,no,yes,Residential,5900428
Kaduwela,782,1,5,3,1.0,1,0,15.52,1990,no,no,Residential,27257127
Kaduwela,3712,2,1,3,1.0,0,2,11.24,2004,no,yes,Commercial,17075384
Kaduwela,5092,3,4,2,1.0,0,2,17.39,2008,no,no,Residential,45889000
Kaduwela,2117,1,4,2,1.0,0,1,6.6,1976,no,no,Residential,94333613
Kaduwela,5602,3,4,1,1.0,0,1,4.4,2014,no,no,Residential,48140899
Kaduwela,1956,2,4,4,1.0,0,1,21.8,2018,no,no,Commercial,92021276
Kaduwela,2774,2,3,3,1.0,0,1,15.41,2017,no,yes,Residential,93235417
Kaduwela,4229,2,5,4,1.0,1,2,17.28,2012,yes,no,Residential,96401370
Kaduwela,4228,1,5,2,1.0,0,2,9.76,1992,no,no,Residential,84055127
Kaduwela,4696,3,1,4,1.0,1,0,11.18,1979,no,no,Residential,73380126
Kaduwela,3839,1,2,4,1.0,1,0,4.81,2021,no,yes,Residential,93814790
Kaduwela,4291,1,3,3,1.0,0,0,21.85,2014,no,no,Residential,27049616
Kaduwela,618,2,1,3,1.0,0,1,16.03,1980,no,no,Residential,36548144
Kaduwela,4003,3,1,2,1.0,0,2,4.84,1986,no,yes,Residential,67479776
Kaduwela,5279,2,4,3,1.0,0,2,20.7,1986,no,no,Residential,8533921
Kaduwela,5151,1,2,2,1.0,0,0,12.77,1986,no,yes,Commercial,62260945
Kaduwela,3604,2,2,2,1.0,0,0,19.83,1983,no,no,Residential,6252456
Kaduwela,1732,3,3,1,1.0,1,2,3.28,2016,no,no,Residential,78894660
Kaduwela,3939,2,2,1,1.0,1,1,3.63,1996,no,yes,Residential,69918144
Kaduwela,3911,3,1,1,1.0,1,0,6.76,2023,no,no,Residential,82109574
Kaduwela,3972,3,2,4,1.0,1,0,7.64,1990,yes,no,Residential,99229985
Kaduwela,1587,2,2,1,1.0,1,2,19.81,1978,no,no,Residential,78185059
Kaduwela,3921,1,5,3,1.0,1,2,18.55,1977,no,no,Residential,31718114
Kaduwela,5215,2,1,3,1.0,0,0,16.55,1990,no,no,Residential,23642866
Kaduwela,5554,1,2,1,1.0,0,0,22.47,1988,no,no,Commercial,61695160
Kaduwela,773,1,2,4,1.0,0,1,8.44,2015,no,no,Residential,50772427
Kaduwela,4341,2,4,2,1.0,1,1,22.9,2012,no,no,Residential,10155854
Kaduwela,3652,1,2,4,1.0,1,1,23.01,1978,no,yes,Residential,56888003
Kaduwela,1326,1,2,4,1.0,1,1,12.55,1976,no,yes,Residential,9672183
Kaduwela,4360,2,5,2,1.0,0,0,5.08,1984,no,no,Residential,65035552
Kaduwela,2475,2,1,2,1.0,0,0,18.98,1985,yes,no,Commercial,74920476
Kaduwela,4633,2,3,2,1.0,0,0,10.41,2013,no,yes,Residential,44714693
Kaduwela,1589,1,1,3,1.0,1,1,20.49,2000,no,no,Residential,96302462
Kaduwela,4344,3,4,2,1.0,1,0,6.6,2011,no,no,Residential,86444118
Kaduwela,3286,1,1,2,1.0,1,2,14.87,2000,no,yes,Residential,62748812
Kaduwela,1019,3,2,4,1.0,0,1,14.18,1978,no,no,Residential,68830955
Kaduwela,1193,2,4,4,1.0,1,2,5.21,2000,yes,no,Residential,69018688
Kaduwela,2374,3,1,1,1.0,0,1,10.99,2012,yes,no,Residential,58099704
Kaduwela,3059,2,4,4,1.0,0,0,4.86,2002,no,no,Residential,91728267
Kaduwela,1535,2,3,2,1.0,0,1,13.22,1976,no,no,Commercial,50148186
Kaduwela,5803,3,1,3,1.0,0,2,21.54,1976,no,no,Residential,50539157
Kaduwela,5832,2,2,4,1.0,0,1,8.94,1990,no,no,Residential,68660030
Kaduwela,4408,3,4,4,1.0,0,2,19.83,1997,no,no,Residential,18989857
Kesbawa,931,2,5,2,1.0,0,0,7.04,1997,no,no,Commercial,58551452
Kesbawa,4049,1,4,4,1.0,1,2,17.82,1987,no,no,Residential,84928605
Kesbawa,3302,1,5,4,1.0,0,0,23.14,1995,no,no,Residential,13806813
Kesbawa,4606,2,2,2,1.0,1,2,10.13,2013,yes,no,Residential,84773267
Kesbawa,5654,2,3,4,1.0,0,0,22.81,1999,no,no,Residential,53887470
Kesbawa,4468,3,5,3,1.0,0,2,14.12,2011,no,no,Residential,46266556
Kesbawa,4800,1,3,1,1.0,0,0,9.97,2023,no,no,Residential,13428713
Kesbawa,801,3,4,4,1.0,1,0,22.72,1987,no,no,Residential,93126753
Kesbawa,3097,2,2,3,1.0,0,0,3.7,1989,no,no,Residential,19484465
Kesbawa,2442,2,5,4,1.0,0,2,3.62,2002,no,yes,Residential,10568818
Kesbawa,2466,3,4,1,1.0,1,2,16.2,1977,no,no,Residential,26439245
Kesbawa,2596,2,1,2,1.0,1,0,20.53,1997,no,no,Residential,96500423
Kesbawa,5985,1,4,1,1.0,1,1,19.53,1978,no,yes,Residential,8190007
Kesbawa,1509,3,3,4,1.0,1,0,4.75,2021,no,no,Residential,94896476
Kesbawa,4905,1,2,1,1.0,0,1,23.91,1977,no,yes,Residential,34893814
Kesbawa,5258,1,2,1,1.0,0,0,18.47,2013,no,no,Residential,54868500
Kesbawa,3789,1,4,2,1.0,1,2,23.88,1982,no,no,Commercial,69098726
Kesbawa,1370,3,1,4,1.0,0,1,10.24,2017,yes,yes,Residential,79363276
Kesbawa,3755,2,3,1,1.0,1,2,18.27,1999,no,yes,Residential,75041904
Kesbawa,3101,1,4,1,1.0,1,1,21.92,2015,no,no,Residential,95100754
Kesbawa,3314,1,4,2,1.0,1,1,11.37,1986,no,no,Residential,14955553
Kesbawa,5324,1,2,3,1.0,0,1,24.23,1979,yes,no,Residential,95674405
Kesbawa,4185,2,3,4,1.0,1,1,8.83,2007,no,yes,Residential,74567314
Kesbawa,2228,2,1,3,1.0,0,2,9.94,2020,no,yes,Residential,94806431
Kesbawa,986,3,2,3,1.0,0,1,23.25,1999,no,yes,Residential,16362798
Kesbawa,4021,2,4,2,1.0,0,0,24.33,1999,no,yes,Residential,62953763
Kesbawa,5800,3,2,2,1.0,1,0,9.27,2009,no,no,Residential,98506162
Kesbawa,4608,3,2,4,1.0,0,1,6.0,1989,no,no,Residential,77142182
Kesbawa,4693,3,5,3,1.0,1,2,19.7,2016,no,no,Residential,66652659
Kesbawa,4963,3,2,1,1.0,0,2,23.45,2000,no,no,Residential,32467124
Kesbawa,3066,3,2,3,1.0,0,1,16.22,1984,no,no,Commercial,21796749
Kesbawa,2882,1,3,2,1.0,0,2,16.96,1998,no,no,Commercial,28771462
Kesbawa,2456,2,2,1,1.0,1,2,19.78,2009,no,yes,Residential,52058195
Kesbawa,2598,1,1,1,1.0,1,2,6.37,2003,no,no,Commercial,72899245
Kesbawa,1836,3,4,2,1.0,1,1,24.42,2012,no,no,Residential,41271285
Kesbawa,5269,2,3,1,1.0,1,0,11.02,1979,no,no,Commercial,59936056
Kesbawa,4744,1,2,3,1.0,0,0,16.82,1998,yes,no,Residential,18988446
Kesbawa,1750,1,1,2,1.0,0,0,13.31,1993,no,no,Residential,97216917
Kesbawa,4918,3,4,4,1.0,1,0,13.3,2020,no,yes,Residential,53220766
Kesbawa,2031,1,3,2,1.0,1,0,18.46,2023,no,no,Commercial,33347726
Kesbawa,2419,1,1,4,1.0,1,2,24.88,2018,no,no,Residential,58136829
Kesbawa,2924,1,2,4,1.0,1,2,17.5,1983,yes,no,Residential,81741116
Kesbawa,1730,1,5,2,1.0,0,2,20.47,2000,no,no,Commercial,98104784
Kesbawa,3258,1,5,2,1.0,1,1,3.61,1999,no,no,Residential,45991991
Kesbawa,4100,3,3,4,1.0,1,2,20.83,2009,no,no,Commercial,71170548
Kesbawa,974,3,1,4,1.0,0,0,9.6,2010,yes,no,Residential,60543339
Kesbawa,2720,1,4,1,1.0,1,2,5.79,1988,no,no,Residential,23609496
Kesbawa,4620,3,1,2,1.0,0,0,5.49,1980,no,no,Residential,24918884
Kesbawa,2621,3,5,2,1.0,1,2,17.96,2006,no,no,Residential,88345721
Kesbawa,4305,2,3,1,1.0,0,0,24.95,2000,no,yes,Residential,82828315
Kesbawa,5749,1,2,2,1.0,1,2,17.66,1989,no,yes,Commercial,91629518
Kesbawa,3859,3,1,1,1.0,1,0,8.77,2023,no,yes,Residential,94429395
Kesbawa,4035,3,5,1,1.0,1,0,7.47,2005,yes,yes,Residential,70828748
Kesbawa,2489,1,4,2,1.0,1,1,14.57,2011,no,no,Residential,38968531
Kesbawa,2423,2,3,3,1.0,1,2,4.43,2012,no,no,Residential,7190890
Kesbawa,2074,1,2,4,1.0,0,0,11.79,2011,no,no,Commercial,79502622
Kesbawa,2842,2,1,2,1.0,1,2,17.66,1993,no,no,Residential,93267473
Kesbawa,5875,1,4,3,1.0,0,0,24.29,1988,yes,no,Residential,6801128
Kesbawa,3843,1,2,1,1.0,0,1,12.36,2010,no,yes,Residential,79287470
Kesbawa,5760,1,5,3,1.0,0,1,7.4,2011,no,no,Residential,14098435
Kesbawa,3734,1,5,2,1.0,0,1,20.98,1985,no,no,Commercial,79371755
Kesbawa,2670,2,4,2,1.0,1,1,19.37,2001,no,no,Residential,28842540
Kesbawa,959,2,5,3,1.0,1,0,21.91,1976,no,no,Commercial,78726920
Kesbawa,2641,3,3,2,1.0,1,2,7.72,1996,no,yes,Commercial,53010926
Kesbawa,1741,1,4,4,1.0,1,1,11.91,1976,no,no,Residential,44634865
Kesbawa,2235,2,5,3,1.0,0,1,24.59,1994,no,no,Commercial,62130995
Kesbawa,4600,2,1,1,1.0,0,1,6.48,2018,no,yes,Residential,9484127
Kesbawa,2543,2,5,3,1.0,0,2,17.77,2022,yes,no,Residential,23164730
Kesbawa,5374,1,3,3,1.0,1,0,8.22,1991,no,no,Residential,30167583
Kesbawa,3961,3,2,3,1.0,1,0,14.0,1978,no,no,Commercial,22271861
Kesbawa,3580,2,2,3,1.0,1,0,20.61,1988,no,no,Residential,49620198
Kesbawa,606,1,5,1,1.0,1,0,13.75,1981,no,no,Commercial,29276948
Kesbawa,3867,2,2,1,1.0,0,2,20.72,1989,no,no,Residential,19671545
Kesbawa,2191,2,5,1,1.0,1,2,12.38,2004,no,no,Residential,93765419
Kesbawa,5528,3,3,3,1.0,1,2,24.99,1990,no,no,Residential,30053417
Kesbawa,3864,2,2,4,1.0,0,1,12.59,2014,no,yes,Residential,12402300
Kesbawa,3206,2,1,4,1.0,0,2,6.29,1976,no,no,Residential,18735021
Kesbawa,3819,1,5,1,1.0,1,0,11.84,1993,no,yes,Commercial,94045870
Kesbawa,3873,1,2,4,1.0,1,2,19.34,1975,no,no,Residential,67014563
Kesbawa,1513,3,3,4,1.0,0,1,21.65,2005,no,yes,Commercial,31810055
Kesbawa,2611,1,3,4,1.0,1,0,13.12,1978,no,no,Commercial,53371524
Kesbawa,2042,1,1,4,1.0,0,2,16.08,2001,no,no,Residential,79962313
Kesbawa,3654,3,3,4,1.0,0,0,21.59,1999,no,no,Residential,56005697
Kesbawa,4146,2,3,2,1.0,1,0,20.9,1996,no,no,Commercial,61034548
Kesbawa,4821,3,2,1,1.0,0,2,17.47,2017,no,no,Residential,98670549
Kesbawa,5512,1,5,3,1.0,1,2,20.93,1984,no,no,Residential,82025903
Kesbawa,3528,3,4,4,1.0,1,1,15.67,2007,no,no,Residential,91380642
Kesbawa,2429,2,3,2,1.0,1,2,3.1,2023,no,no,Commercial,20955046
Kesbawa,1175,3,3,3,1.0,1,2,3.91,2022,no,no,Residential,51034642
Kesbawa,1529,1,4,2,1.0,0,2,24.56,2018,no,no,Residential,19118894
Kesbawa,4359,1,3,4,1.0,1,0,6.19,2004,no,no,Residential,56443580
Kesbawa,4299,3,2,4,1.0,1,1,11.9,2004,no,yes,Residential,88430188
Kesbawa,2063,2,2,4,1.0,0,0,23.54,1990,no,no,Residential,82237395
Kesbawa,3875,3,4,4,1.0,1,2,7.29,1983,no,yes,Commercial,71042886
Kesbawa,5528,2,3,3,1.0,1,1,21.56,1991,yes,no,Residential,70259671
Kesbawa,1654,2,3,3,1.0,1,2,21.0,2009,no,no,Residential,91905413
Kesbawa,2500,3,5,2,1.0,1,0,24.7,2021,no,no,Residential,32695668
Kesbawa,2057,2,3,1,1.0,0,0,9.2,1989,no,yes,Residential,89106913
Kesbawa,1999,1,2,4,1.0,0,2,9.94,2022,no,yes,Residential,83263712
Kesbawa,4015,3,1,2,1.0,1,1,22.86,2002,no,no,Residential,87818652
Kohuwala,1042,2,1,2,1.0,0,0,8.15,1994,yes,no,Residential,12757462
Kohuwala,4250,1,1,2,1.0,0,2,15.05,2007,no,yes,Residential,80706563
Kohuwala,5252,3,1,4,1.0,0,2,18.56,2007,no,no,Residential,17548420
Kohuwala,1778,1,3,4,1.0,0,2,8.98,2010,no,no,Residential,34395425
Kohuwala,5058,1,3,2,1.0,1,1,23.65,1987,no,yes,Residential,43496463
Kohuwala,1857,1,5,4,1.0,0,2,17.65,1978,yes,no,Residential,62537834
Kohuwala,4234,2,3,2,1.0,1,2,4.04,1997,no,no,Residential,94744316
Kohuwala,2441,3,1,3,1.0,1,0,5.99,1982,no,no,Residential,59625341
Kohuwala,2909,3,4,4,1.0,0,2,7.2,1987,no,no,Residential,95545346
Kohuwala,1510,2,4,3,1.0,1,1,8.39,1998,no,no,Residential,94526838
Kohuwala,4940,3,2,1,1.0,0,2,19.07,2014,no,no,Residential,65657002
Kohuwala,5237,1,2,4,1.0,1,1,4.96,2020,no,yes,Residential,26143088
Kohuwala,4609,3,3,1,1.0,1,2,10.71,2004,no,no,Residential,11687337
Kohuwala,2769,2,4,2,1.0,0,2,23.05,2004,no,no,Residential,34436848
Kohuwala,2772,1,1,4,1.0,1,2,15.25,1999,no,no,Residential,58437517
Kohuwala,723,2,1,4,1.0,0,1,8.84,2007,yes,no,Residential,35323574
Kohuwala,3758,1,1,4,1.0,1,0,24.06,1983,no,yes,Residential,28587744
Kohuwala,1385,1,3,1,1.0,1,1,8.37,2000,no,no,Residential,59228024
Kohuwala,3016,3,3,1,1.0,0,0,22.91,1998,no,no,Residential,15746536
Kohuwala,1396,1,5,2,1.0,0,1,18.97,2007,no,no,Residential,58252471
Kohuwala,4772,2,1,3,1.0,0,2,19.29,2013,yes,yes,Commercial,54699191
Kohuwala,4754,3,1,3,1.0,1,2,19.83,1999,no,no,Residential,19920451
Kohuwala,2536,2,3,1,1.0,0,0,14.14,2019,no,no,Residential,90607187
Kohuwala,2756,1,3,4,1.0,0,0,20.92,1989,no,no,Residential,55082164
Kohuwala,4407,2,5,3,1.0,0,1,21.4,2015,no,no,Residential,56438424
Kohuwala,1901,2,5,3,1.0,0,1,10.93,2022,yes,yes,Residential,95613410
Kohuwala,4763,1,2,1,1.0,1,0,11.81,2023,no,no,Residential,38683699
Kohuwala,3740,3,4,2,1.0,1,0,22.55,2015,no,no,Residential,65070950
Kohuwala,3836,2,1,1,1.0,1,1,14.54,1980,no,yes,Residential,96850837
Kohuwala,2952,1,1,1,1.0,1,0,22.07,1994,yes,yes,Residential,27065250
Kohuwala,2532,3,5,4,1.0,1,0,16.79,2018,no,no,Residential,33554734
Kohuwala,3321,3,5,1,1.0,1,0,16.06,1990,no,no,Residential,32594587
Kohuwala,964,3,2,4,1.0,0,0,3.68,1995,no,no,Commercial,25125577
Kohuwala,5516,2,4,2,1.0,1,2,9.11,1989,no,no,Residential,85388720
Kohuwala,2990,2,2,4,1.0,0,2,14.05,2013,no,no,Residential,67888918
Kohuwala,1546,2,4,2,1.0,0,0,15.92,2016,no,no,Residential,92945298
Kohuwala,1977,3,1,2,1.0,0,1,16.87,1978,yes,no,Commercial,41202048
Kohuwala,2039,2,2,2,1.0,0,2,18.76,1998,no,yes,Residential,48900928
Kohuwala,3780,1,5,1,1.0,1,1,17.44,1977,no,no,Residential,36421101
Kohuwala,5457,2,2,4,1.0,1,1,21.67,1975,no,no,Residential,73063641
Kohuwala,940,2,2,3,1.0,1,2,9.5,2004,no,no,Residential,38465729
Kohuwala,3589,3,1,1,1.0,0,1,17.11,1987,no,no,Residential,23297939
Kohuwala,982,2,5,2,1.0,1,1,4.13,1992,no,yes,Residential,35241257
Kohuwala,5699,1,5,3,1.0,1,0,13.56,2014,no,yes,Residential,92009819
Kohuwala,2156,3,3,1,1.0,1,0,8.9,1985,no,yes,Residential,74851515
Kohuwala,899,1,3,3,1.0,1,0,11.38,2016,no,no,Residential,57232990
Kohuwala,738,3,3,2,1.0,1,2,10.8,2003,no,yes,Residential,60567278
Kohuwala,958,3,1,3,1.0,1,0,4.33,1978,no,no,Residential,47864006
Kohuwala,5531,2,2,3,1.0,0,1,13.27,1999,no,no,Residential,71166087
Kohuwala,2122,1,5,2,1.0,0,1,24.88,2010,no,yes,Residential,23724319
Kohuwala,4056,3,5,3,1.0,1,1,9.58,2010,no,no,Residential,69059338
Kohuwala,2227,2,2,1,1.0,0,1,19.2,2018,no,yes,Residential,16584815
Kohuwala,1903,3,5,3,1.0,0,1,15.05,2014,no,no,Residential,56309912
Kohuwala,5604,3,2,4,1.0,1,2,10.15,2002,no,yes,Residential,5161235
Kohuwala,1734,3,1,1,1.0,0,1,4.97,2019,no,no,Residential,73385128
Kohuwala,2786,3,1,3,1.0,1,2,7.75,1982,no,no,Residential,50857336
Kohuwala,5691,3,1,4,1.0,0,1,20.2,1995,no,no,Commercial,79103922
Kohuwala,3770,3,2,4,1.0,1,2,9.14,2009,no,no,Commercial,92064761
Kohuwala,4435,2,2,4,1.0,0,2,6.17,2018,no,no,Residential,48737565
Kohuwala,2751,3,4,3,1.0,0,1,10.29,1992,no,yes,Residential,30205623
Kohuwala,1837,1,5,2,1.0,0,1,15.85,2021,no,no,Residential,51411776
Kohuwala,4335,2,5,4,1.0,0,1,18.48,1999,no,yes,Residential,31635089
Kohuwala,3434,1,4,2,1.0,1,1,11.52,2020,no,no,Residential,21149447
Kohuwala,4860,3,4,1,1.0,0,0,13.96,2015,no,yes,Residential,74704220
Kohuwala,1598,1,1,2,1.0,1,0,13.01,1979,no,yes,Residential,15120935
Kohuwala,3167,3,4,2,1.0,1,2,3.2,2021,no,no,Residential,9204181
Kohuwala,1907,3,2,2,1.0,0,2,11.7,1982,no,yes,Residential,74166047
Kohuwala,1256,2,3,2,1.0,0,0,15.92,1997,no,no,Residential,87386343
Kohuwala,3260,2,2,2,1.0,1,2,15.54,1977,no,no,Residential,39179773
Kohuwala,2811,3,4,1,1.0,0,1,19.49,2018,no,no,Residential,95042637
Kohuwala,2509,2,5,1,1.0,1,2,17.75,2011,no,no,Commercial,76532279
Kohuwala,4330,1,2,2,1.0,0,2,9.09,2005,yes,no,Residential,65643746
Kohuwala,2646,2,5,2,1.0,1,2,8.62,2003,no,no,Residential,51358722
Kohuwala,3762,2,2,4,1.0,0,0,13.21,2015,no,yes,Commercial,65434686
Kohuwala,1740,1,5,1,1.0,0,0,19.13,1994,no,yes,Residential,39078798
Kohuwala,866,2,2,3,1.0,1,2,5.06,1977,no,no,Commercial,16617377
Kohuwala,2445,3,5,1,1.0,1,1,23.86,1997,no,yes,Commercial,34893393
Kohuwala,2308,1,3,3,1.0,1,2,14.95,2014,no,no,Residential,53089901
Kohuwala,4230,3,1,4,1.0,0,0,9.74,1995,no,no,Residential,26979582
Kohuwala,3811,1,2,2,1.0,0,1,18.25,1987,yes,no,Residential,78339002
Kohuwala,2893,3,3,4,1.0,0,2,3.98,1982,no,yes,Residential,24670573
Kohuwala,4332,3,1,2,1.0,0,0,13.66,1979,no,no,Commercial,20384934
Kohuwala,4429,2,2,1,1.0,1,1,13.69,1999,no,no,Residential,62882355
