location,house_square_feet,stories,bed_rooms,bathrooms,kitchen,dining_room,parking,land_size_perch,build_year,pool,furnished,property_type,price,property_age,price_per_sqft,total_rooms
Kesbawa,3789,1,4,2,1.0,1,2,23.88,1982,0,0,Commercial,69100000,43,18237.001847453153,6
Kesbawa,1370,3,1,4,1.0,0,1,10.24,2017,1,1,Residential,79400000,8,57956.20437956204,5
Kesbawa,3755,2,3,1,1.0,1,2,18.27,1999,0,1,Residential,75000000,26,19973.36884154461,4
Kesbawa,3101,1,4,1,1.0,1,1,21.92,2015,0,0,Residential,95100000,10,30667.526604321185,5
Kesbawa,3314,1,4,2,1.0,1,1,11.37,1986,0,0,Residential,15000000,39,4526.252263126132,6
Kesbawa,5324,1,2,3,1.0,0,1,24.23,1979,1,0,Residential,95700000,46,17975.206611570247,5
Kesbawa,4185,2,3,4,1.0,1,1,8.83,2007,0,1,Residential,74600000,18,17825.567502986858,7
Kesbawa,2228,2,1,3,1.0,0,2,9.94,2020,0,1,Residential,94800000,5,42549.37163375224,4
Kesbawa,986,3,2,3,1.0,0,1,23.25,1999,0,1,Residential,16400000,26,16632.86004056795,5
Kesbawa,4021,2,4,2,1.0,0,0,24.33,1999,0,1,Residential,63000000,26,15667.744342203432,6
Kesbawa,5800,3,2,2,1.0,1,0,9.27,2009,0,0,Residential,98500000,16,16982.758620689656,4
Kesbawa,4608,3,2,4,1.0,0,1,6.0,1989,0,0,Residential,77100000,36,16731.770833333332,6
Kesbawa,4693,3,5,3,1.0,1,2,19.7,2016,0,0,Residential,66700000,9,14212.657148945238,8
Kesbawa,4963,3,2,1,1.0,0,2,23.45,2000,0,0,Residential,32500000,25,6548.458593592585,3
Kesbawa,3066,3,2,3,1.0,0,1,16.22,1984,0,0,Commercial,21800000,41,7110.241356816699,5
Kesbawa,2882,1,3,2,1.0,0,2,16.96,1998,0,0,Commercial,28800000,27,9993.060374739764,5
Kesbawa,2456,2,2,1,1.0,1,2,19.78,2009,0,1,Residential,52100000,16,21213.355048859936,3
Kesbawa,2598,1,1,1,1.0,1,2,6.37,2003,0,0,Commercial,72900000,22,28060.046189376444,2
Kesbawa,1836,3,4,2,1.0,1,1,24.42,2012,0,0,Residential,41300000,13,22494.55337690632,6
Kesbawa,5269,2,3,1,1.0,1,0,11.02,1979,0,0,Commercial,59900000,46,11368.38109698235,4
Kesbawa,4744,1,2,3,1.0,0,0,16.82,1998,1,0,Residential,19000000,27,4005.059021922428,5
Kesbawa,1750,1,1,2,1.0,0,0,13.31,1993,0,0,Residential,97200000,32,55542.857142857145,3
Kesbawa,4918,3,4,4,1.0,1,0,13.3,2020,0,1,Residential,53200000,5,10817.405449369662,8
Kesbawa,2031,1,3,2,1.0,1,0,18.46,2023,0,0,Commercial,33300000,2,16395.86410635155,5
Kesbawa,2419,1,1,4,1.0,1,2,24.88,2018,0,0,Residential,58100000,7,24018.189334435716,5
Kesbawa,2924,1,2,4,1.0,1,2,17.5,1983,1,0,Residential,81700000,42,27941.176470588234,6
Kesbawa,1730,1,5,2,1.0,0,2,20.47,2000,0,0,Commercial,98100000,25,56705.20231213873,7
Kesbawa,3258,1,5,2,1.0,1,1,3.61,1999,0,0,Residential,46000000,26,14119.091467157765,7
Kesbawa,4100,3,3,4,1.0,1,2,20.83,2009,0,0,Commercial,71200000,16,17365.853658536584,7
Kesbawa,974,3,1,4,1.0,0,0,9.6,2010,1,0,Residential,60500000,15,62114.98973305955,5
Kesbawa,2720,1,4,1,1.0,1,2,5.79,1988,0,0,Residential,23600000,37,8676.470588235294,5
Kesbawa,4620,3,1,2,1.0,0,0,5.49,1980,0,0,Residential,24900000,45,5389.61038961039,3
Kesbawa,2621,3,5,2,1.0,1,2,17.96,2006,0,0,Residential,88300000,19,33689.43151468905,7
Kesbawa,4305,2,3,1,1.0,0,0,24.95,2000,0,1,Residential,82800000,25,19233.449477351918,4
Kesbawa,5749,1,2,2,1.0,1,2,17.66,1989,0,1,Commercial,91600000,36,15933.205774917376,4
Kesbawa,3859,3,1,1,1.0,1,0,8.77,2023,0,1,Residential,94400000,2,24462.295931588495,2
Kesbawa,4035,3,5,1,1.0,1,0,7.47,2005,1,1,Residential,70800000,20,17546.46840148699,6
Kesbawa,2489,1,4,2,1.0,1,1,14.57,2011,0,0,Residential,39000000,14,15668.94335074327,6
Kesbawa,2423,2,3,3,1.0,1,2,4.43,2012,0,0,Residential,7190000,13,2967.3957903425508,6
Kesbawa,2074,1,2,4,1.0,0,0,11.79,2011,0,0,Commercial,79500000,14,38331.72613307618,6
Kesbawa,2842,2,1,2,1.0,1,2,17.66,1993,0,0,Residential,93300000,32,32828.99366643209,3
Kesbawa,5875,1,4,3,1.0,0,0,24.29,1988,1,0,Residential,6800000,37,1157.4468085106382,7
Kesbawa,3843,1,2,1,1.0,0,1,12.36,2010,0,1,Residential,79300000,15,20634.920634920636,3
Kesbawa,5760,1,5,3,1.0,0,1,7.4,2011,0,0,Residential,14100000,14,2447.9166666666665,8
Kesbawa,3734,1,5,2,1.0,0,1,20.98,1985,0,0,Commercial,79400000,40,21264.059989287627,7
Kesbawa,2670,2,4,2,1.0,1,1,19.37,2001,0,0,Residential,28800000,24,10786.516853932584,6
Kesbawa,959,2,5,3,1.0,1,0,21.91,1976,0,0,Commercial,78700000,49,82064.65067778937,8
Kesbawa,2641,3,3,2,1.0,1,2,7.72,1996,0,1,Commercial,53000000,29,20068.156001514577,5
Kesbawa,1741,1,4,4,1.0,1,1,11.91,1976,0,0,Residential,44600000,49,25617.461229178632,8
Kesbawa,2235,2,5,3,1.0,0,1,24.59,1994,0,0,Commercial,62100000,31,27785.234899328858,8
Kesbawa,4600,2,1,1,1.0,0,1,6.48,2018,0,1,Residential,9480000,7,2060.8695652173915,2
Kesbawa,2543,2,5,3,1.0,0,2,17.77,2022,1,0,Residential,23200000,3,9123.082972866692,8
Kesbawa,5374,1,3,3,1.0,1,0,8.22,1991,0,0,Residential,30200000,34,5619.650167473018,6
Kesbawa,3961,3,2,3,1.0,1,0,14.0,1978,0,0,Commercial,22300000,47,5629.891441555163,5
Kesbawa,3580,2,2,3,1.0,1,0,20.61,1988,0,0,Residential,49600000,37,13854.748603351954,5
Kesbawa,606,1,5,1,1.0,1,0,13.75,1981,0,0,Commercial,29300000,44,48349.83498349835,6
Kesbawa,3867,2,2,1,1.0,0,2,20.72,1989,0,0,Residential,19700000,36,5094.388414791828,3
Kesbawa,2191,2,5,1,1.0,1,2,12.38,2004,0,0,Residential,93800000,21,42811.50159744409,6
Kesbawa,5528,3,3,3,1.0,1,2,24.99,1990,0,0,Residential,30100000,35,5445.007235890014,6
Kesbawa,3864,2,2,4,1.0,0,1,12.59,2014,0,1,Residential,12400000,11,3209.109730848861,6
Kesbawa,3206,2,1,4,1.0,0,2,6.29,1976,0,0,Residential,18700000,49,5832.813474734872,5
Kesbawa,3819,1,5,1,1.0,1,0,11.84,1993,0,1,Commercial,94000000,32,24613.773239067817,6
Kesbawa,3873,1,2,4,1.0,1,2,19.34,1975,0,0,Residential,67000000,50,17299.251226439454,6
Kesbawa,1513,3,3,4,1.0,0,1,21.65,2005,0,1,Commercial,31800000,20,21017.845340383345,7
Kesbawa,2611,1,3,4,1.0,1,0,13.12,1978,0,0,Commercial,53400000,47,20451.934124856376,7
Kesbawa,2042,1,1,4,1.0,0,2,16.08,2001,0,0,Residential,80000000,24,39177.27717923604,5
Kesbawa,3654,3,3,4,1.0,0,0,21.59,1999,0,0,Residential,56000000,26,15325.670498084291,7
Kesbawa,4146,2,3,2,1.0,1,0,20.9,1996,0,0,Commercial,61000000,29,14712.976362759286,5
Kesbawa,4821,3,2,1,1.0,0,2,17.47,2017,0,0,Residential,98700000,8,20472.930927193527,3
Kesbawa,5512,1,5,3,1.0,1,2,20.93,1984,0,0,Residential,82000000,41,14876.632801161102,8
Kesbawa,3528,3,4,4,1.0,1,1,15.67,2007,0,0,Residential,91400000,18,25907.02947845805,8
Kesbawa,2429,2,3,2,1.0,1,2,3.1,2023,0,0,Commercial,21000000,2,8645.533141210375,5
Kesbawa,1175,3,3,3,1.0,1,2,3.91,2022,0,0,Residential,51000000,3,43404.255319148935,6
Kesbawa,1529,1,4,2,1.0,0,2,24.56,2018,0,0,Residential,19100000,7,12491.82472204055,6
Kesbawa,4359,1,3,4,1.0,1,0,6.19,2004,0,0,Residential,56400000,21,12938.74741913283,7
Kesbawa,4299,3,2,4,1.0,1,1,11.9,2004,0,1,Residential,88400000,21,20562.92160967667,6
Kesbawa,2063,2,2,4,1.0,0,0,23.54,1990,0,0,Residential,82200000,35,39844.886088221036,6
Kesbawa,3875,3,4,4,1.0,1,2,7.29,1983,0,1,Commercial,71000000,42,18322.58064516129,8
Kesbawa,5528,2,3,3,1.0,1,1,21.56,1991,1,0,Residential,70300000,34,12717.076700434154,6
Kesbawa,1654,2,3,3,1.0,1,2,21.0,2009,0,0,Residential,91900000,16,55562.273276904474,6
Kesbawa,2500,3,5,2,1.0,1,0,24.7,2021,0,0,Residential,32700000,4,13080.0,7
Kesbawa,2057,2,3,1,1.0,0,0,9.2,1989,0,1,Residential,89100000,36,43315.50802139037,4
Kesbawa,1999,1,2,4,1.0,0,2,9.94,2022,0,1,Residential,83300000,3,41670.835417708855,6
Kesbawa,4015,3,1,2,1.0,1,1,22.86,2002,0,0,Residential,87800000,23,21867.99501867995,3
Kohuwala,1042,2,1,2,1.0,0,0,8.15,1994,1,0,Residential,12800000,31,12284.069097888676,3
Kohuwala,4250,1,1,2,1.0,0,2,15.05,2007,0,1,Residential,80700000,18,18988.235294117647,3
Kohuwala,5252,3,1,4,1.0,0,2,18.56,2007,0,0,Residential,17500000,18,3332.063975628332,5
Kohuwala,1778,1,3,4,1.0,0,2,8.98,2010,0,0,Residential,34400000,15,19347.58155230596,7
Kohuwala,5058,1,3,2,1.0,1,1,23.65,1987,0,1,Residential,43500000,38,8600.23724792408,5
Kohuwala,1857,1,5,4,1.0,0,2,17.65,1978,1,0,Residential,62500000,47,33656.435110393104,9
Kohuwala,4234,2,3,2,1.0,1,2,4.04,1997,0,0,Residential,94700000,28,22366.556447803494,5
Kohuwala,2441,3,1,3,1.0,1,0,5.99,1982,0,0,Residential,59600000,43,24416.22285948382,4
Kohuwala,2909,3,4,4,1.0,0,2,7.2,1987,0,0,Residential,95500000,38,32829.15091096597,8
Kohuwala,1510,2,4,3,1.0,1,1,8.39,1998,0,0,Residential,94500000,27,62582.78145695364,7
Kohuwala,4940,3,2,1,1.0,0,2,19.07,2014,0,0,Residential,65700000,11,13299.595141700405,3
Kohuwala,5237,1,2,4,1.0,1,1,4.96,2020,0,1,Residential,26100000,5,4983.769333587932,6
Kohuwala,4609,3,3,1,1.0,1,2,10.71,2004,0,0,Residential,11700000,21,2538.511607724018,4
Kohuwala,2769,2,4,2,1.0,0,2,23.05,2004,0,0,Residential,34400000,21,12423.257493680028,6
Kohuwala,2772,1,1,4,1.0,1,2,15.25,1999,0,0,Residential,58400000,26,21067.821067821067,5
Kohuwala,723,2,1,4,1.0,0,1,8.84,2007,1,0,Residential,35300000,18,48824.343015214385,5
Kohuwala,3758,1,1,4,1.0,1,0,24.06,1983,0,1,Residential,28600000,42,7610.431080361895,5
Kohuwala,1385,1,3,1,1.0,1,1,8.37,2000,0,0,Residential,59200000,25,42743.68231046932,4
Kohuwala,3016,3,3,1,1.0,0,0,22.91,1998,0,0,Residential,15700000,27,5205.570291777189,4
Kohuwala,1396,1,5,2,1.0,0,1,18.97,2007,0,0,Residential,58300000,18,41762.177650429796,7
Kohuwala,4772,2,1,3,1.0,0,2,19.29,2013,1,1,Commercial,54700000,12,11462.699077954736,4
Kohuwala,4754,3,1,3,1.0,1,2,19.83,1999,0,0,Residential,19900000,26,4185.948674800168,4
Kohuwala,2536,2,3,1,1.0,0,0,14.14,2019,0,0,Residential,90600000,6,35725.55205047318,4
Kohuwala,2756,1,3,4,1.0,0,0,20.92,1989,0,0,Residential,55100000,36,19992.743105950653,7
Kohuwala,4407,2,5,3,1.0,0,1,21.4,2015,0,0,Residential,56400000,10,12797.821647379169,8
Kohuwala,1901,2,5,3,1.0,0,1,10.93,2022,1,1,Residential,95600000,3,50289.32140978432,8
Kohuwala,4763,1,2,1,1.0,1,0,11.81,2023,0,0,Residential,38700000,2,8125.131219819442,3
Kohuwala,3740,3,4,2,1.0,1,0,22.55,2015,0,0,Residential,65100000,10,17406.417112299467,6
Kohuwala,3836,2,1,1,1.0,1,1,14.54,1980,0,1,Residential,96900000,45,25260.688216892595,2
Kohuwala,2952,1,1,1,1.0,1,0,22.07,1994,1,1,Residential,27100000,31,9180.21680216802,2
Kohuwala,2532,3,5,4,1.0,1,0,16.79,2018,0,0,Residential,33600000,7,13270.142180094786,9
Kohuwala,3321,3,5,1,1.0,1,0,16.06,1990,0,0,Residential,32600000,35,9816.320385426077,6
Kohuwala,964,3,2,4,1.0,0,0,3.68,1995,0,0,Commercial,25100000,30,26037.34439834025,6
Kohuwala,5516,2,4,2,1.0,1,2,9.11,1989,0,0,Residential,85400000,36,15482.23350253807,6
Kohuwala,2990,2,2,4,1.0,0,2,14.05,2013,0,0,Residential,67900000,12,22709.030100334447,6
Kohuwala,1546,2,4,2,1.0,0,0,15.92,2016,0,0,Residential,92900000,9,60090.556274256145,6
Kohuwala,1977,3,1,2,1.0,0,1,16.87,1978,1,0,Commercial,41200000,47,20839.65604451189,3
Kohuwala,2039,2,2,2,1.0,0,2,18.76,1998,0,1,Residential,48900000,27,23982.34428641491,4
Kohuwala,3780,1,5,1,1.0,1,1,17.44,1977,0,0,Residential,36400000,48,9629.62962962963,6
Kohuwala,5457,2,2,4,1.0,1,1,21.67,1975,0,0,Residential,73100000,50,13395.638629283489,6
Kohuwala,940,2,2,3,1.0,1,2,9.5,2004,0,0,Residential,38500000,21,40957.44680851064,5
Kohuwala,3589,3,1,1,1.0,0,1,17.11,1987,0,0,Residential,23300000,38,6492.059069378657,2
Kohuwala,982,2,5,2,1.0,1,1,4.13,1992,0,1,Residential,35200000,33,35845.21384928717,7
Kohuwala,5699,1,5,3,1.0,1,0,13.56,2014,0,1,Residential,92000000,11,16143.183014563958,8
Kohuwala,2156,3,3,1,1.0,1,0,8.9,1985,0,1,Residential,74900000,40,34740.25974025974,4
Kohuwala,899,1,3,3,1.0,1,0,11.38,2016,0,0,Residential,57200000,9,63626.25139043381,6
Kohuwala,738,3,3,2,1.0,1,2,10.8,2003,0,1,Residential,60600000,22,82113.82113821138,5
Kohuwala,958,3,1,3,1.0,1,0,4.33,1978,0,0,Residential,47900000,47,50000.0,4
Kohuwala,5531,2,2,3,1.0,0,1,13.27,1999,0,0,Residential,71200000,26,12872.898210088591,5
Kohuwala,2122,1,5,2,1.0,0,1,24.88,2010,0,1,Residential,23700000,15,11168.70876531574,7
Kohuwala,4056,3,5,3,1.0,1,1,9.58,2010,0,0,Residential,69100000,15,17036.489151873768,8
Kohuwala,2227,2,2,1,1.0,0,1,19.2,2018,0,1,Residential,16600000,7,7453.973955994612,3
Kohuwala,1903,3,5,3,1.0,0,1,15.05,2014,0,0,Residential,56300000,11,29584.866001050974,8
Kohuwala,5604,3,2,4,1.0,1,2,10.15,2002,0,1,Residential,5160000,23,920.7708779443254,6
Kohuwala,1734,3,1,1,1.0,0,1,4.97,2019,0,0,Residential,73400000,6,42329.87312572088,2
Kohuwala,2786,3,1,3,1.0,1,2,7.75,1982,0,0,Residential,50900000,43,18269.92103374013,4
Kohuwala,5691,3,1,4,1.0,0,1,20.2,1995,0,0,Commercial,79100000,30,13899.138991389915,5
Kohuwala,3770,3,2,4,1.0,1,2,9.14,2009,0,0,Commercial,92100000,16,24429.70822281167,6
Kohuwala,4435,2,2,4,1.0,0,2,6.17,2018,0,0,Residential,48700000,7,10980.834272829763,6
Kohuwala,2751,3,4,3,1.0,0,1,10.29,1992,0,1,Residential,30200000,33,10977.826245001817,7
Kohuwala,1837,1,5,2,1.0,0,1,15.85,2021,0,0,Residential,51400000,4,27980.40283070223,7
Kohuwala,4335,2,5,4,1.0,0,1,18.48,1999,0,1,Residential,31600000,26,7289.504036908881,9
Kohuwala,3434,1,4,2,1.0,1,1,11.52,2020,0,0,Residential,21100000,5,6144.437973209086,6
Kohuwala,4860,3,4,1,1.0,0,0,13.96,2015,0,1,Residential,74700000,10,15370.37037037037,5
Kohuwala,1598,1,1,2,1.0,1,0,13.01,1979,0,1,Residential,15100000,46,9449.311639549436,3
Kohuwala,3167,3,4,2,1.0,1,2,3.2,2021,0,0,Residential,9200000,4,2904.957372908115,6
Kohuwala,1907,3,2,2,1.0,0,2,11.7,1982,0,1,Residential,74200000,43,38909.2815941269,4
Kohuwala,1256,2,3,2,1.0,0,0,15.92,1997,0,0,Residential,87400000,28,69585.9872611465,5
Kohuwala,3260,2,2,2,1.0,1,2,15.54,1977,0,0,Residential,39200000,48,12024.539877300613,4
Kohuwala,2811,3,4,1,1.0,0,1,19.49,2018,0,0,Residential,95000000,7,33795.80220562078,5
Kohuwala,2509,2,5,1,1.0,1,2,17.75,2011,0,0,Commercial,76500000,14,30490.23515344759,6
Kohuwala,4330,1,2,2,1.0,0,2,9.09,2005,1,0,Residential,65600000,20,15150.115473441108,4
Kohuwala,2646,2,5,2,1.0,1,2,8.62,2003,0,0,Residential,51400000,22,19425.54799697657,7
Kohuwala,3762,2,2,4,1.0,0,0,13.21,2015,0,1,Commercial,65400000,10,17384.370015948964,6
Kohuwala,1740,1,5,1,1.0,0,0,19.13,1994,0,1,Residential,39100000,31,22471.264367816093,6
Kohuwala,866,2,2,3,1.0,1,2,5.06,1977,0,0,Commercial,16600000,48,19168.591224018477,5
Kohuwala,2445,3,5,1,1.0,1,1,23.86,1997,0,1,Commercial,34900000,28,14274.02862985685,6
Kohuwala,2308,1,3,3,1.0,1,2,14.95,2014,0,0,Residential,53100000,11,23006.93240901213,6
Kohuwala,4230,3,1,4,1.0,0,0,9.74,1995,0,0,Residential,27000000,30,6382.978723404255,5
Kohuwala,3811,1,2,2,1.0,0,1,18.25,1987,1,0,Residential,78300000,38,20545.788506953555,4
Kohuwala,2893,3,3,4,1.0,0,2,3.98,1982,0,1,Residential,24700000,43,8537.849982716903,7
Kohuwala,4332,3,1,2,1.0,0,0,13.66,1979,0,0,Commercial,20400000,46,4709.141274238227,3
Kohuwala,4429,2,2,1,1.0,1,1,13.69,1999,0,0,Residential,62900000,26,14201.85143373222,3
Kohuwala,2110,3,3,2,1.0,1,2,6.56,2013,0,0,Commercial,16200000,12,7677.725118483412,5
Kohuwala,1075,2,3,3,1.0,0,0,21.42,2011,0,1,Residential,25400000,14,23627.906976744187,6
Kohuwala,1576,1,3,3,1.0,0,1,20.53,2015,0,0,Commercial,89900000,10,57043.14720812183,6
Kohuwala,1807,3,4,4,1.0,0,2,6.36,1979,0,0,Residential,76600000,46,42390.702822357496,8
Kohuwala,5739,3,5,1,1.0,1,1,11.0,1982,0,1,Residential,20400000,43,3554.626241505489,6
Kohuwala,2560,1,1,3,1.0,1,1,5.21,2018,0,0,Residential,31100000,7,12148.4375,4
Kohuwala,1157,1,5,4,1.0,0,1,21.67,1978,0,0,Residential,67700000,47,58513.39671564391,9
Kohuwala,5713,3,5,1,1.0,1,0,10.11,2015,0,0,Residential,58600000,10,10257.307894276211,6
Kohuwala,1482,1,5,1,1.0,0,2,12.66,1996,0,0,Residential,6210000,29,4190.283400809717,6
Kohuwala,2794,2,3,4,1.0,0,1,10.13,1988,0,0,Residential,57300000,37,20508.23192555476,7
Kohuwala,5361,1,5,3,1.0,1,1,9.82,1993,0,0,Residential,53600000,32,9998.13467636635,8
Kohuwala,3267,1,4,3,1.0,1,1,19.44,1987,0,0,Residential,96700000,38,29599.020508111418,7
Kohuwala,5559,3,2,4,1.0,1,0,19.45,2009,0,0,Residential,8620000,16,1550.6386040654795,6
Kohuwala,5277,2,3,3,1.0,1,1,14.39,1978,0,1,Residential,57100000,47,10820.541974606784,6
Kohuwala,5390,1,1,4,1.0,0,0,17.47,2007,0,1,Residential,98200000,18,18218.923933209648,5
Kohuwala,5947,2,2,3,1.0,1,0,14.26,1996,0,0,Commercial,92400000,29,15537.245670085758,5
Kohuwala,2210,2,2,3,1.0,1,1,3.63,1975,0,0,Residential,33200000,50,15022.62443438914,5
Kolonnawa,4088,2,2,4,1.0,1,1,4.45,1985,0,0,Residential,21100000,40,5161.4481409001955,6
Kolonnawa,5935,3,5,4,1.0,1,0,11.44,1990,0,0,Residential,40000000,35,6739.679865206403,9
Kolonnawa,3054,1,5,3,1.0,0,0,19.49,1978,0,0,Residential,43800000,47,14341.846758349706,8
Kolonnawa,5094,3,3,4,1.0,0,1,23.09,2003,0,1,Residential,7420000,22,1456.6156262269337,7
Kolonnawa,2546,1,5,3,1.0,1,0,3.65,2013,0,1,Residential,13200000,12,5184.603299293009,8
Kolonnawa,5410,1,5,2,1.0,1,0,11.1,2018,0,1,Residential,45200000,7,8354.898336414048,7
Kolonnawa,5399,3,5,1,1.0,0,1,7.92,2012,1,1,Residential,14100000,13,2611.5947397666237,6
Kolonnawa,3408,2,3,1,1.0,0,1,20.93,1998,0,0,Residential,81100000,27,23796.948356807512,4
Kolonnawa,4425,2,3,3,1.0,1,2,21.61,1983,0,0,Residential,50800000,42,11480.225988700566,6
Kolonnawa,4136,1,4,1,1.0,0,1,7.54,1982,0,1,Residential,22000000,43,5319.148936170212,5
Kolonnawa,4402,3,4,3,1.0,0,1,18.64,1988,1,0,Residential,19600000,37,4452.5215810995005,7
Kolonnawa,4777,2,4,4,1.0,0,1,19.1,1989,0,0,Residential,93700000,36,19614.82101737492,8
Kolonnawa,5299,2,4,2,1.0,0,2,6.9,1996,0,0,Residential,54600000,29,10303.830911492734,6
Kolonnawa,2570,1,2,1,1.0,1,0,12.54,2011,0,0,Residential,84300000,14,32801.556420233464,3
Kolonnawa,4422,1,2,1,1.0,0,1,16.65,1989,1,1,Residential,82600000,36,18679.330619629127,3
Kolonnawa,3419,3,4,4,1.0,0,1,3.57,1980,0,0,Residential,92800000,45,27142.43930973969,8
Kolonnawa,1502,1,4,2,1.0,1,2,11.9,1975,1,1,Residential,50600000,50,33688.41544607191,6
Kolonnawa,964,2,1,2,1.0,1,2,6.41,1994,0,0,Residential,71000000,31,73651.45228215768,3
Kolonnawa,4858,2,2,2,1.0,1,2,14.92,2015,0,0,Residential,46400000,10,9551.255660765748,4
Kolonnawa,3719,2,1,4,1.0,0,0,21.54,2010,0,0,Residential,90600000,15,24361.387469749934,5
Kolonnawa,3158,2,1,1,1.0,1,2,14.54,1976,0,0,Residential,30600000,49,9689.677010766307,2
Kolonnawa,2463,3,5,1,1.0,0,0,3.79,1980,0,1,Residential,5050000,45,2050.345107592367,6
Kolonnawa,715,3,3,2,1.0,1,1,3.65,1976,0,0,Residential,35900000,49,50209.79020979021,5
Kolonnawa,2984,1,2,4,1.0,0,1,16.32,1977,0,0,Residential,73500000,48,24631.3672922252,6
Kolonnawa,5576,1,4,4,1.0,1,1,10.22,1981,0,0,Residential,8450000,44,1515.4232424677189,8
Kolonnawa,4535,1,4,4,1.0,1,2,15.6,1994,0,0,Commercial,5330000,31,1175.303197353914,8
Kolonnawa,5535,3,3,2,1.0,0,1,6.6,2023,0,0,Residential,25000000,2,4516.711833785004,5
Kolonnawa,3090,2,2,4,1.0,1,2,20.09,2015,0,0,Residential,99900000,10,32330.09708737864,6
Kolonnawa,5732,1,4,2,1.0,1,0,21.94,2015,0,1,Residential,70200000,10,12247.034193998605,6
Kolonnawa,1542,2,4,2,1.0,1,1,22.56,1979,0,1,Commercial,21800000,46,14137.483787289235,6
Kolonnawa,2324,1,5,2,1.0,1,0,9.69,1999,0,0,Commercial,73600000,26,31669.535283993115,7
Kolonnawa,2934,1,1,3,1.0,1,2,17.54,2012,0,0,Residential,68400000,13,23312.883435582822,4
Kolonnawa,3367,1,4,2,1.0,0,2,9.14,1992,0,1,Residential,69500000,33,20641.52064152064,6
Kolonnawa,1737,1,2,4,1.0,0,1,19.78,1975,1,0,Commercial,20100000,50,11571.67530224525,6
Kolonnawa,3127,1,3,3,1.0,1,1,5.65,1999,0,0,Residential,18700000,26,5980.172689478733,6
Kolonnawa,4717,2,5,1,1.0,1,2,19.78,1991,0,0,Residential,60200000,34,12762.348950604197,6
Kolonnawa,4020,1,2,1,1.0,0,1,12.67,2020,0,0,Commercial,92900000,5,23109.45273631841,3
Kolonnawa,5378,2,5,4,1.0,0,1,21.82,1989,0,1,Residential,13700000,36,2547.4153960580143,9
Kolonnawa,4506,3,1,4,1.0,1,0,19.26,1979,0,0,Residential,79500000,46,17643.142476697736,5
Kolonnawa,4237,1,4,4,1.0,0,2,11.28,1991,0,0,Residential,78900000,34,18621.666273306586,8
Kolonnawa,3553,2,2,4,1.0,1,0,22.88,1995,0,0,Residential,77900000,30,21925.13368983957,6
Kolonnawa,2967,3,3,3,1.0,1,1,9.23,1997,0,0,Residential,57500000,28,19379.84496124031,6
Kolonnawa,4821,3,1,4,1.0,1,0,24.27,2017,0,0,Residential,17900000,8,3712.9226301597178,5
Kolonnawa,876,3,1,2,1.0,1,2,19.88,1984,0,0,Residential,71500000,41,81621.00456621005,3
Kolonnawa,2599,2,5,1,1.0,0,0,24.79,1991,0,0,Residential,25700000,34,9888.418622547133,6
Kolonnawa,1827,1,1,4,1.0,0,0,4.19,1975,0,0,Residential,76300000,50,41762.45210727969,5
Kolonnawa,4352,1,2,2,1.0,0,1,9.03,2011,0,0,Residential,82400000,14,18933.823529411766,4
Kolonnawa,4335,2,5,4,1.0,1,2,19.31,2022,0,0,Residential,55700000,3,12848.904267589389,9
Kolonnawa,1295,1,1,2,1.0,0,1,23.29,1981,0,0,Residential,52000000,44,40154.440154440155,3
Kolonnawa,1909,2,3,3,1.0,1,1,3.63,1986,0,1,Commercial,8640000,39,4525.929806181247,6
Kolonnawa,4752,1,2,1,1.0,1,2,3.0,2014,0,0,Residential,26800000,11,5639.73063973064,3
Kolonnawa,3834,3,3,1,1.0,0,0,8.64,1975,0,1,Residential,52900000,50,13797.600417318727,4
Kolonnawa,4714,1,3,3,1.0,1,1,21.76,1994,0,0,Commercial,56300000,31,11943.148069579975,6
Kolonnawa,2911,2,5,2,1.0,1,0,19.88,2018,1,1,Residential,17600000,7,6046.0322913088285,7
Kolonnawa,3441,2,4,4,1.0,1,2,10.49,2005,0,0,Residential,39000000,20,11333.914559721012,8
Kolonnawa,4808,3,5,2,1.0,0,1,3.04,1978,0,1,Residential,25100000,47,5220.465890183028,7
Kolonnawa,4159,2,2,1,1.0,1,0,15.2,2000,0,0,Residential,46400000,25,11156.528011541235,3
Kolonnawa,3998,1,2,3,1.0,0,0,8.24,1986,0,0,Residential,7500000,39,1875.9379689844923,5
Kolonnawa,1141,1,5,3,1.0,1,1,19.4,1996,1,1,Residential,70600000,29,61875.54776511832,8
Kolonnawa,3294,3,4,2,1.0,0,2,12.82,1975,0,0,Residential,88900000,50,26988.463873709774,6
Kolonnawa,5274,2,5,2,1.0,1,0,17.93,1975,0,0,Residential,84100000,50,15946.150929086083,7
Kolonnawa,1688,3,2,3,1.0,0,2,21.75,1977,0,0,Residential,83200000,48,49289.09952606635,5
Kolonnawa,3963,1,4,1,1.0,0,1,14.79,1986,0,1,Residential,83400000,39,21044.6631339894,5
Kolonnawa,624,3,2,4,1.0,1,0,10.39,1995,0,1,Residential,69500000,30,111378.20512820513,6
Kolonnawa,2172,2,4,4,1.0,1,0,19.93,1987,0,1,Residential,92800000,38,42725.5985267035,8
Kolonnawa,3558,3,4,2,1.0,1,0,8.83,1987,0,1,Residential,65700000,38,18465.430016863407,6
Kolonnawa,4836,2,5,3,1.0,1,2,22.61,2015,0,1,Residential,62000000,10,12820.51282051282,8
